Gate_1,Gate_2,Delay,Fidelity
0,0,20000,0.5495040241508633
0,1,20000,0.5512377837553988
0,2,20000,0.5373046102097229
1,0,20000,0.5263671875000001
1,1,20000,0.5201873655080094
1,2,20000,0.526979507930378
2,0,20000,0.510410056056607
2,1,20000,0.5256831935191352
2,2,20000,0.5539836460791614
0,0,21000,0.4994412876109494
0,1,21000,0.5226980283685703
0,2,21000,0.5523537795658441
1,0,21000,0.5188309766368306
1,1,21000,0.5394701967699581
1,2,21000,0.5362497175392462
2,0,21000,0.5323431180870153
2,1,21000,0.5153243267690286
2,2,21000,0.5366007277754022
0,0,22000,0.4970808582853506
0,1,22000,0.48102163139698006
0,2,22000,0.5188815641904364
1,0,22000,0.49785986655867126
1,1,22000,0.49127592661671804
1,2,22000,0.4966333417084406
2,0,22000,0.5223523918163543
2,1,22000,0.5099401638358908
2,2,22000,0.49912537660794953
0,0,23000,0.5065295969227661
0,1,23000,0.4948917156888066
0,2,23000,0.4923922596896158
1,0,23000,0.47860322063534533
1,1,23000,0.4648387333529778
1,2,23000,0.45900581872411206
2,0,23000,0.5140741159552169
2,1,23000,0.4908080892210033
2,2,23000,0.502580873334258
0,0,24000,0.48874717923914546
0,1,24000,0.48962794309247254
0,2,24000,0.4706760744042421
1,0,24000,0.4820548297914464
1,1,24000,0.46132520500760305
1,2,24000,0.478754434980136
2,0,24000,0.46999397281785327
2,1,24000,0.44778526145242126
2,2,24000,0.49947527695122224
0,0,25000,0.4558049981527789
0,1,25000,0.46734513907338454
0,2,25000,0.4887693984204586
1,0,25000,0.47317135827041423
1,1,25000,0.48598312103516256
1,2,25000,0.45999443061970546
2,0,25000,0.45939214442627047
2,1,25000,0.47302160705843305
2,2,25000,0.4501021441229245
0,0,26000,0.4395734391555483
0,1,26000,0.44281657531212754
0,2,26000,0.4700409830460227
1,0,26000,0.4700505818483636
1,1,26000,0.45611467032338454
1,2,26000,0.4513787517439108
2,0,26000,0.4736966554903853
2,1,26000,0.4422841651410351
2,2,26000,0.46547007048233185
0,0,27000,0.4459370180577409
0,1,27000,0.44463464356154314
0,2,27000,0.4494867999636999
1,0,27000,0.4485030494319348
1,1,27000,0.4350373630155508
1,2,27000,0.4820548297914464
2,0,27000,0.44576338067478494
2,1,27000,0.4582705732178022
2,2,27000,0.43905796640562106
0,0,28000,0.438701307876276
