Gate_1,Gate_2,Delay,Fidelity,θ1,θ2,θ3,θ4,θ5
2,1,106000,0.11621005928494936,0.18027380842159574,0.49570848067954154,1.5347656102345864,0.1608875344407727,-0.08642957392486181
2,2,106000,0.14322519675279868,1.2706758793897492,0.4531827389568201,1.9514811206004492,1.7149134331324303,1.3755168300046894
0,0,107000,0.08858712657087013,0.08663772285672022,0.6270741978233898,0.28847625918728753,1.585185711524286,0.6491026211975327
0,1,107000,0.11010467863532619,-0.04958498900053164,0.5338787102124604,-0.026312822360171455,1.2251758221279827,0.8062276916506603
0,2,107000,0.08823102594849329,1.9980121407149343,0.1834186917603311,0.44765359518510417,1.0040636880007516,0.5079792122045856
1,0,107000,0.115472702386788,-0.0020904671894982187,1.1393436959843812,0.044158815131745986,0.3172171299983848,0.30930927626154214
1,1,107000,0.1097410750015714,1.5329536537988402,1.0503503570421795,0.6418603637299529,0.8399295303816028,0.9105749400749308
1,2,107000,0.1202073100662975,0.10567632627130588,0.18365891633024897,0.3956082171575443,0.4640242056076307,0.09714874177972002
2,0,107000,0.13769015434364903,1.5000981708380055,0.40237926793099177,0.35389801889407085,0.7797140737096566,0.5955067052575522
2,1,107000,0.12695239403349243,1.6394109802827932,0.4618529975305177,0.31223692930011154,0.8031590228165469,0.6422693767356366
2,2,107000,0.11932368705823289,0.06158369265024553,1.699133093014929,-0.20575827407003416,-0.012236000502610691,0.4166580663710197
0,0,108000,0.1132701512654742,-0.22378199217077813,-0.2743010396206772,0.3164485041956691,0.14968637315434516,0.6936379281246743
0,1,108000,0.11039356696037235,1.0516865705780727,0.287772113799932,0.2444571236386877,0.054854837913776565,0.657389149535607
0,2,108000,0.10125277083181959,1.6086014230244148,-0.7860188094112853,0.5780001926847523,-0.31918309018586377,0.8505055095537247
1,0,108000,0.10527340267250368,-0.48848927878201154,0.5562268735131215,-0.3873812344609617,-0.029958249204203865,-0.5267865794600366
1,1,108000,0.11774797248951165,0.1738494724012703,0.8441385722118783,0.7822093173983371,0.5965237767644984,0.3675057232670175
1,2,108000,0.10076899955823286,0.20752589575851282,0.8642932440640669,1.0404924412793115,0.8954292538288149,0.12272771512536906
2,0,108000,0.11204618255462197,1.8163475461253746,0.9911885827172119,0.25771497961516965,1.6855294358059487,0.14248570256906656
2,1,108000,0.12178546192199731,0.1442715838218367,0.011507943458733018,0.7089317478654823,0.8805912261225878,0.8541351710492676
2,2,108000,0.13491473642563054,0.35373993019824024,0.8819107492627094,1.7270793696958104,1.253504002489047,1.7314915951886838
0,0,109000,0.0960851324436866,1.287885203651043,-0.8379092123991879,0.5521686225758734,-0.1767889184935052,1.2707666627814556
0,1,109000,0.13105567009912364,0.22178687778932674,0.2504317322200569,0.45337395176501327,0.25253591810310744,-0.0176539388307253
0,2,109000,0.09730734387822933,0.7987634049446036,0.24915225360821217,0.2050033294283812,0.8036484534420798,0.8769491435801385
1,0,109000,0.1433287246801555,0.003196853170742326,-0.09387166282117958,-0.23221030284542157,0.6588968942819697,-0.2713186809441319
1,1,109000,0.11171681616547692,0.2396004638577728,0.06836558606599047,0.4756746338738102,0.6927685069680354,0.17393611505360787
1,2,109000,0.0924365906527553,1.7521480894877925,0.7854402031593017,0.4658296471183485,0.13215900982999482,0.49616646281388394
2,0,109000,0.11230134295096615,1.2496804724715922,0.6678931792005147,0.9695142566030872,0.2314389365523031,0.7638372234903054
2,1,109000,0.12894967693427759,1.3637637976788255,1.0140581452397428,0.7690653760075824,0.9698602588619203,0.26371283029091824
2,2,109000,0.13356235719703735,0.8820615801981987,0.970493292246231,0.5161287873918955,0.5533738834302798,0.4678082108545722
0,0,110000,0.09929163120548434,0.948760132377887,0.1434744793363444,0.244598370879792,0.8341759612807456,0.6383280986419235
0,1,110000,0.10584197426482224,0.8920847076516116,1.2337102523842236,0.9607297180372003,0.0197836860927338,0.8806425959759202
0,2,110000,0.11406214358914167,0.7134405181746116,1.0364006367885936,0.5695730332659497,0.7651640372365118,0.6609403416363377
1,0,110000,0.09478920381605241,0.23645382271796975,1.5454288424678317,0.958978660982216,0.7966099153093442,0.6755858747093937
1,1,110000,0.09694536373683518,0.7302757125052524,0.9441089128654285,1.05044866136911,0.3791967473963054,0.023637235175591548
1,2,110000,0.12216678076239885,0.06419095879943588,0.6333119029080512,0.8802523962563317,-0.048164762504740756,0.10921978984815757
2,0,110000,0.12327910455452971,1.4340433149508491,0.5371327757193287,0.3905560061523797,1.1802852955029792,1.5395257008164316
2,1,110000,0.10795081500583979,0.6450989336674607,0.8071679661833325,0.9803855045634716,0.32221238151654674,0.4676922509726599
2,2,110000,0.10839443492573617,1.325403217079453,0.7900597799826599,0.23585965005217968,1.1080060487590782,0.9937221474722635
0,0,111000,0.07946571600774464,0.0014504800498315778,0.42884802474903544,0.09113956780852034,1.5722310806831028,0.5911697913354628
0,1,111000,0.13554685623438426,0.21583948150941443,0.8880076777481619,0.9369222271907429,0.9561124594156297,0.21528596321369228
0,2,111000,0.08813476562500003,1.7695733034772874,1.0010605162337836,0.24855858891394117,0.010853414831954716,0.24352454758329928
1,0,111000,0.08275082014301288,1.7995894795645386,0.4364209674960675,0.7594727636181489,0.10396496998158616,0.4305491772895916
1,1,111000,0.10050448867424157,0.9830220119912273,0.8721877740843994,0.3992161633662272,0.30230507444184584,1.2645825361317204
1,2,111000,0.09620948660808726,0.2945043283110314,0.6472500556133604,1.5665734781833216,0.19846416710125725,0.1314844291873434
2,0,111000,0.12847895856064087,1.2258933877708185,-0.11385826138606128,0.4396871198669528,1.174278070377898,1.0528126217203253
2,1,111000,0.1141256027171226,1.9699544055937437,0.5429144001290491,0.2518114538557163,1.1442020781156916,1.2827452668583776
2,2,111000,0.0990409655078325,0.10128904319398777,0.6220444698549974,0.1625726787651151,0.19078592190122565,1.0448658979701557
0,0,112000,0.11519218316022758,0.28302514544438806,-0.06718948509207463,-0.15706704303568145,0.2356900912215376,-0.7405685736266875
0,1,112000,0.11957747258009822,-0.12622289834294492,-0.2244906344650139,0.09130409396873496,-0.14450638469468338,0.4245368814992558
0,2,112000,0.10490055747456567,0.8373286106844846,0.5490051895483861,1.1790058391086626,0.6109112561323273,0.10527959830733136
1,0,112000,0.09375000000000001,0.3118394666662717,1.4423370761343006,0.4931294560752844,1.7526701781666834,0.399640727666761
1,1,112000,0.10446223705959837,1.0795790847193578,0.9920802095901772,1.91529149849891,0.23784987025555773,0.07157022895159292
1,2,112000,0.09714595064520969,0.4402193661910774,0.9160536149820259,0.38900669827366746,1.6341770790791634,0.21896498586902294
2,0,112000,0.13041832221440305,0.5163057070619452,0.18686565415662812,0.3349138003551919,0.1776735461073617,0.11709859656609894
2,1,112000,0.12817382812500006,1.5001245626026365,0.4448000110886302,0.06086069627059837,1.1538674842026915,0.6752254602895383
2,2,112000,0.11306678590447096,1.6505270312740512,1.3145362813112094,0.5287014157957124,0.6910388434948928,0.07089973237644333
0,0,113000,0.11329847091921785,0.6912682114145177,-0.5664380019204326,0.31116736204010526,-0.18857072438255343,0.37182894256082516
0,1,113000,0.0815185472848121,1.3362553717966965,1.7713802576277975,0.9813876621851771,0.713319208325432,0.4484389943754526
0,2,113000,0.1110209146450352,-0.10465351283292626,0.3857510940788368,0.2673263810099018,-0.2534729233620954,-0.35999994179269595
1,0,113000,0.09792420214212114,0.7768313688825571,0.2471929153786722,1.1730894264576048,0.7573495042414099,0.22312927954970366
1,1,113000,0.10876447553302776,1.306208512369453,0.5816667197331628,0.1983116874881072,0.0511647980568285,0.16093867472288875
1,2,113000,0.08715511261353809,1.0213463821257258,0.9318196310131469,0.06732954959960963,0.31567475677211165,1.4993914232433279
2,0,113000,0.13158258320113972,0.018869710848048414,1.115341399529465,1.512797558637447,0.6735486415630076,0.8383861689863645
2,1,113000,0.13774411623532115,-0.6025944167101266,-0.35697853544650193,0.042682000476012755,0.08538406971171823,2.0948998956739517
2,2,113000,0.1298800692603262,0.6602063293022551,1.8826060508664733,0.09805005195063402,1.1751868281201254,1.1177410122491265
0,0,114000,0.08835447180846873,0.021952676911577568,0.45897347616243644,0.4008334647179628,-0.1478964900141542,-0.053892733850091
0,1,114000,0.12182799378614156,0.6177020997816229,0.03649732103056196,0.6299050809205051,0.8006720049093596,0.23874406536787512
0,2,114000,0.09411173597876192,0.7076416077880896,1.3611766744027625,0.5391151781794472,0.8984125250025935,0.5453157451950743
1,0,114000,0.1045293256883752,1.096639252611694,0.309862108883129,1.7283334115376474,0.1914996787259909,0.9107506373651297
1,1,114000,0.1200621261688424,-0.27144794406389444,0.3732777199915057,0.0731062332294499,0.19165150120567384,0.27733330893723074
1,2,114000,0.08977188171014928,0.8844895283279367,1.8669122620193994,-0.13770582796518765,0.525888874190535,0.0648414871729909
2,0,114000,0.11769321541971317,-0.16962681021524906,0.6279128447614803,0.35449421558618316,-0.1832181985170756,0.5866297168292378
2,1,114000,0.12078492791413437,1.327890893358436,0.25892409479786266,1.874199912025385,0.9324003248729703,0.9571343094729616
2,2,114000,0.1126420451586569,0.977782294828027,1.4946792936076192,0.018135384766099105,0.2042452300828847,0.7682736580032282
0,0,115000,0.10561127515707641,1.2741830611535103,0.2167210132672989,0.5406376876731614,0.6928233440827499,0.2815253935737714
0,1,115000,0.10986328125000001,-0.8574141371351325,0.5029852170638648,0.4203126919191237,-0.16117161956907305,0.25161471810268576
0,2,115000,0.10370945782210453,0.27045256234621295,0.2549103218313561,-0.4670792430584192,0.2640789164332126,-0.3975647929576462
1,0,115000,0.111631155302001,0.8325470623772416,0.40850761780395417,0.37024210121439216,1.0149726959766125,0.33960182917326653
1,1,115000,0.10299461256270565,1.1232708916488103,0.6666636015398746,1.091170433827964,0.4365781561322715,0.9405436168098361
1,2,115000,0.1069668684749198,0.21516998874996066,0.8123818141614434,-0.7046692132870509,-0.0204032122824167,0.16929681959016396
2,0,115000,0.11944432504180377,0.5463188642848708,1.1843244405611097,1.7498477835860589,1.7788609074613002,1.880712843282876
2,1,115000,0.1418242929811425,0.4742947688432316,2.143518927205659,-0.8551372453527301,0.4294917846242297,-0.02894068692247271
2,2,115000,0.11509468872906078,1.0553266193689383,1.641937913902981,0.5986397107295954,0.27745419065103066,0.6158118048534231
0,0,116000,0.11710019541935779,-0.181956159747648,-0.004492121853385462,0.5773697198479273,-0.1296133820660357,0.2843788182994531
0,1,116000,0.09407542686068111,0.42926444450116086,1.4848311666342338,-0.19774134384555345,0.16390120042763048,0.26621719761508017
0,2,116000,0.12957585437387267,0.006225414461028618,0.43986568126197767,0.3250788968689613,0.43536701926584964,0.5578856575487049
1,0,116000,0.07955860096403718,0.23885731152030093,0.8680227291455155,0.3740589688455224,0.564355494903014,1.424189829030462
1,1,116000,0.11561622671032967,-0.18113047492753093,-0.13648289990334544,0.3554177825605527,-0.29341856822829193,-0.2478383887472197
1,2,116000,0.09641979176724547,1.0386361083333293,0.042436574077600236,-0.17417752079247995,0.13556962727437633,-0.047926677182347444
2,0,116000,0.1197662858773172,0.5534029110987139,2.0230752583278173,-0.1117295925431265,-0.40855711701176406,0.040381772589118986
2,1,116000,0.12319560173845255,1.5800710519060834,1.7999829633836364,1.5397073436050728,1.1215167964696995,0.22448826899287308
2,2,116000,0.12817382812500006,1.11294554568675,1.8479309496978964,1.032024911952261,0.2978761368352527,0.2919563563644048
0,0,117000,0.10312114498116409,0.8621956714969011,1.440315898351391,0.04379021778823692,0.14284024076841495,0.4878842584250592
0,1,117000,0.1110209146450352,0.5458824191643354,0.25997378176680197,-0.12527489854805837,-0.3134428967149867,0.25679472660833247
0,2,117000,0.10972222191216698,0.6194884091799014,0.6329929562768913,0.6036163366336966,1.0417148822698585,0.6398814377446603
1,0,117000,0.10366572606644466,0.8414565611026698,0.13298009183650908,0.045306068888875846,0.034072636137601385,0.1803761845009829
1,1,117000,0.09758521881226814,0.8909020780602865,0.6181073007042239,0.7978992483605218,0.931108166753535,0.5093240534604181
1,2,117000,0.10653242628502026,1.393051945154557,-0.06199102788185852,0.6485083475164403,0.6460536081844266,0.6467307839739558
2,0,117000,0.13000326237839516,-0.45587680922625373,0.828112768768157,2.2381151495514073,0.317275304917535,-0.36666304911018643
2,1,117000,0.1110209146450352,1.1215103224442848,0.03296372645428322,0.2530021092150017,0.23214738957666997,0.5107617435923189
2,2,117000,0.12957003885063104,1.971264414615096,-0.38356492377906803,0.3801454451158068,-0.28461051164466,-0.09127548659353364
0,0,118000,0.10880483927188701,0.09768417897039842,0.02399924032975397,-0.20649335724694623,0.5425873073290166,0.2919805308044064
0,1,118000,0.10374232277008148,0.8135366451008341,0.04211644206894328,0.47178482527532506,0.45724128785930496,0.8873930454713027
0,2,118000,0.07679144940473359,1.294003867752582,0.8904479335419471,0.4314807915408872,1.8484999546225946,0.5849110393156708
1,0,118000,0.1132609010218162,1.3171088490947944,0.652556270163902,0.8923306763071118,0.6784725408298675,0.42413718605559186
1,1,118000,0.10168054407158991,0.8991446917104287,0.8406854230937126,1.1659641148241946,0.3138951102030045,0.6913639388951357
1,2,118000,0.093524633870135,0.8311130364026074,0.2865245843198366,0.8846430373018548,0.10267118648905853,0.5378991281787421
2,0,118000,0.09264690053607369,0.6314162258162402,1.164273940310227,0.6371883514919146,1.543195034492438,1.2028211322447038
2,1,118000,0.10481451925781646,1.7115279001051398,-0.15195030455719394,1.1273870200093863,0.7846794333944719,0.811454150464643
2,2,118000,0.10763245447578236,0.97152289926351,0.3327757285757053,0.9149792193055747,1.5495390621122642,0.8034466340602121
0,0,119000,0.11291341862839516,0.3864908537970845,0.2506950271691984,1.063735231122239,0.3999458265766175,0.4676005288556452
0,1,119000,0.10217680577249894,0.5225660202254621,0.6818071769943563,0.36164208824080923,1.0919013978509216,0.7281673052212198
0,2,119000,0.09011363612692552,0.6040504211066352,0.5031902308596407,0.7998286945062447,0.008856582468692645,0.6169200513286301
1,0,119000,0.09171428014477989,1.1454434943685416,0.8308896832878216,1.620312173989682,0.35161505851818387,1.0380413572349874
1,1,119000,0.08751960026495614,0.4801124043342059,0.3214383961500353,1.593964110853808,0.9383072488843684,0.19074755705720786
1,2,119000,0.10054630397454066,1.002886029512562,0.2560260869468192,0.3705493310240949,0.47155930438734217,0.8863814260994924
2,0,119000,0.12118002097031315,0.8673050164988857,0.8864675287178347,0.2716455656130367,1.6597534822645423,0.29731215770202646
2,1,119000,0.12772787284079148,0.46226418892580917,0.52095595697657,0.5057797178543124,0.5673785769382871,0.2221746325741296
2,2,119000,0.11531918672953373,-0.41682709334082974,0.5538256693259405,0.9329254121297814,0.019460618916050887,-0.18420474883978466
0,0,120000,0.09763261733836817,1.182564612530331,1.1380803295219382,0.7251211115316096,0.7022431069434252,0.6222204109565621
0,1,120000,0.106811239551517,0.07209814238948835,-0.1425664864100266,0.1650090991433058,0.048324600191705064,0.06340506906286342
0,2,120000,0.10374232277008148,1.019001289131433,0.020826999630891924,0.6199412408636092,0.4782132614489218,-0.04238333875874434
1,0,120000,0.10348130848781556,0.12397406089941633,0.4279327241385823,0.2779165800849475,0.008711136939298557,-0.15591228621869105
1,1,120000,0.10456721900246473,-0.07881294469434844,0.389321403911695,0.8501985902622727,0.34008752314955537,0.8963655618922264
1,2,120000,0.11624942254293766,0.40565522856886554,-0.4843724743268005,0.06027666195679023,0.2495472355578614,-0.08773635345868844
2,0,120000,0.10338632201842816,1.49954907076118,0.40286757722493005,0.35452753959363326,1.0379995428414686,1.5955993650251363
2,1,120000,0.1065261872363257,2.8347849104107268,-0.3639644850015148,-0.4728562794600132,0.7301351459995967,0.5182392941491268
2,2,120000,0.12060171251810925,1.1798976658588862,1.8815378560316627,0.17939818232507398,0.4236926920208358,0.9755613417800052
0,0,121000,0.09362762297623589,-0.5476760037772439,0.2963963814524802,-0.5005628548265004,-0.020341130314346065,0.05753087226628998
0,1,121000,0.09060894390427666,1.4556804136480457,0.9614855953664325,1.209264923799253,0.5390831670895941,0.07024529292010534
0,2,121000,0.0904223505757711,0.7379077319000807,1.2744517085514016,0.8906952041697895,0.5727973751814117,0.60740455910492
1,0,121000,0.09651875849583516,1.4192529595216177,0.8095530792512998,0.8406317188363608,0.6114873397480487,0.24970849680489976
1,1,121000,0.08315603184540148,0.48026409518663754,1.9629392997847017,0.4697676363076371,0.39892348732256744,0.78023748305286
1,2,121000,0.08939301298462393,1.5405533815864436,1.8765329268007866,0.8860262404192374,0.3905881318328568,1.1128880684020621
2,0,121000,0.12650136968860004,1.9434734745845317,0.8183858262043768,0.3618579761004975,-0.06544317438427487,0.4039218029908497
2,1,121000,0.08276367187500004,0.31914788720414944,0.5208885384448352,0.47971549639409644,1.936184959126867,0.9095702863658752
2,2,121000,0.11391759068028072,1.200606918192711,0.3355202829557517,0.9229508974722238,0.04429481732975711,0.620105138554614
0,0,122000,0.10816439134680195,-0.23258772834106328,-0.5815755796718816,-0.2721941977670008,-0.04462042231368535,0.5233274778769967
0,1,122000,0.11160375126793537,-0.38655973383748055,-0.02308131297551551,0.2229788498220671,0.7019803406915117,-0.2233820105132499
0,2,122000,0.08235666347139407,0.6457435151275542,1.287956456196402,0.367830942325109,0.6307998149431776,0.13143199832955976
1,0,122000,0.08091489269127616,0.6327598050374964,1.2960058973499462,0.21672216303826292,1.1793430349624952,0.4510096324963289
1,1,122000,0.10052482880731045,0.2272369954410271,-0.10786639437763433,0.4186738929559338,-0.019845961726130602,0.3267724622137999
1,2,122000,0.10035236809210404,-0.1566382896482863,0.030565022888807015,1.0312425641011294,0.37723298576873826,0.48240265426155504
2,0,122000,0.12419594719513624,1.8557777036758207,1.7128744783275627,1.716038382848627,0.037341846848965854,-0.024120058087281945
2,1,122000,0.12331135479360918,0.5005939753858014,0.05780522873575777,1.8842753336100604,-0.012688683660043415,-0.7835544339199911
2,2,122000,0.11305956205295294,1.6262115123034315,-0.4803601457292576,0.3045718485518227,-0.07441757292910797,0.21096557712206318
0,0,123000,0.1002243900824742,1.2434509914267389,0.09446153506431904,0.6127170069264231,0.04087375620994797,0.40561921017775665
0,1,123000,0.10143227983814648,0.6818575888571643,1.1802216422786165,0.7690831765802634,0.38966227823397526,0.554137317869617
0,2,123000,0.10089455787719091,0.5247809499886819,1.061448859338244,0.6368368932488765,0.1565656898768629,0.7439060286538958
1,0,123000,0.07916476550151073,0.2195997827768279,1.788459224947643,-0.6472830336746958,-0.035259710884797214,0.4314383613217612
1,1,123000,0.11310241969964159,0.25003274990512125,-0.7540744550166704,-0.018445433735549653,0.15238037620930225,-0.2640791468544609
1,2,123000,0.0958130846914277,1.0756714332881872,0.16235735493264813,0.273856046548532,0.6654353897582521,0.39557803145219017
2,0,123000,0.12915764827668735,0.7958499335264936,1.9272352438713705,0.2101078397471313,0.5395951884811835,0.8949135688310939
2,1,123000,0.1090137913840773,0.41319973484097994,1.249099294033335,0.9828296097388649,0.23157973244868074,0.06619586724956973
2,2,123000,0.10458935218615922,1.5327031003534413,0.8724198192361824,0.9196563239561052,0.07327097746539098,0.5457356250968305
0,0,124000,0.08406691775308212,0.2868644103269606,0.14224425514096106,1.2671495844808067,0.2262603413504458,0.5746695939106752
0,1,124000,0.12695239403349243,-0.059127772966118375,0.1248431350214449,-0.5039089785268547,0.2179202828020602,-0.22158326504488204
0,2,124000,0.1058271516099458,1.8818025835835828,0.8840836050531728,1.5485526327107941,1.5787095664993935,1.5552733097556173
1,0,124000,0.09357207480509111,0.8745180530721203,0.6228601560700686,0.9229999583711658,1.2935710892743872,0.6700163911033651
1,1,124000,0.08706278923845254,0.5718254904430252,0.19883479164322648,0.6264145353991792,1.4885945066789192,0.7287593927723562
1,2,124000,0.08600423582434484,0.5071269768584789,1.7275186339407151,0.8504170175920295,0.09753784805441168,0.7996721879022435
2,0,124000,0.12590106891757988,1.6838733648354194,0.8431965886402266,1.9957651063145279,-0.09504934256029747,0.3577555924002288
2,1,124000,0.11391759068028072,1.7727230478329559,1.0040518823571427,0.6849398579358773,0.7664073429896854,0.998957633977684
2,2,124000,0.10569660855070036,-0.04378854207696514,1.2060324660335793,1.6212418202827605,0.014360730884469434,1.0538790702929135
0,0,125000,0.10822531042462769,-0.5402341732106725,0.7628146182208524,-0.47796203981591123,0.4929892700343765,-0.020416904696146862
0,1,125000,0.1298800692603262,-0.5957038599648401,0.11757967041551824,-0.18754271317875232,0.22732271583140076,-0.1333455460616102
0,2,125000,0.1119189862990296,1.3044840688232215,0.06378961340249836,0.18466785548775125,0.013990914086134886,-0.18941192810564958
1,0,125000,0.09102628284081425,1.3462760970058585,0.06364092501089356,0.04367093544463043,0.4967532243941977,0.5322861739969222
1,1,125000,0.09693667466676417,0.7490486301608056,0.28338931602265005,1.0248918755082967,0.4389101784099152,0.024542455530742545
1,2,125000,0.1009852561525456,0.049921233871888133,0.4006886442727015,0.08002334368907602,-0.16911838695431083,0.5636513441367028
2,0,125000,0.11221546227722529,1.7031472830517966,0.8395392673860336,1.6303418727766639,0.31335380791251644,-0.006933361616277625
2,1,125000,0.11731575380140313,0.45597686179593977,1.0945141528240312,0.23052458441274953,0.1395344403160221,0.781537828400419
2,2,125000,0.1463340356061641,0.7135083951945389,2.011463901850259,1.9012136831232072,0.7192673738515406,0.16625458094422263
0,0,126000,0.08654047286959372,0.6559124291707356,1.0898196289908433,0.9001639302605956,0.8853936817036896,0.16942484609421246
0,1,126000,0.10634729185875262,0.35237380419687686,-0.0804370522801908,-0.28104127323915257,-0.5070209554278596,-0.5544619696499402
0,2,126000,0.09102955043500992,0.7563695284622112,0.020514327598266414,0.43157802763604297,0.80726314625403,0.015887720278194527
1,0,126000,0.09672297182866291,-0.09236683876670765,0.21754995081776812,0.844341668240119,0.704749195463113,0.5039570980714715
1,1,126000,0.12530043915905728,-0.23194733176926732,0.06921615800557723,-0.18404774071239502,0.0030785764957259034,-0.19080768627396713
1,2,126000,0.10338632201842816,-0.4392126914540401,0.07902038995224198,0.451356000726245,0.59292970804489,0.43979103618819837
2,0,126000,0.11420107813993727,0.7267779757854564,1.9340710714174405,1.253346882191421,0.5486168744563585,0.5468128059613966
2,1,126000,0.11039398168320885,1.6695868717551088,0.6679199623615026,0.15614094397798994,0.6885647483143656,0.9793973076078734
2,2,126000,0.12014159095691053,1.7955282622355142,1.3104610177676979,0.700543810447395,0.23180970395407405,0.4304736023223671
0,0,127000,0.10120338457509934,0.09524954754827657,0.2847370055232593,0.12546921046385479,0.4605464542874002,-0.32595368896479393
0,1,127000,0.09693667466676417,0.1635261985755188,1.0693975688859916,0.22928263811947017,0.1947682907719822,-0.03674920186767773
0,2,127000,0.0926654492482648,1.0318433545432877,0.8858987487250378,0.5502885035120494,0.2827295272325234,0.0073970595408284455
1,0,127000,0.06918925858986552,0.9796248840343861,0.8250399197542196,-0.057956582174974354,1.209154235096066,0.7110799864688293
1,1,127000,0.10781220819729825,1.025503153882282,0.20477785727235587,0.25454828507828425,0.5108495391412967,0.09115447679416175
1,2,127000,0.07727517133247419,1.3050985163011952,1.0436837328259476,0.683582333993517,1.2164935386604538,0.723546734845245
2,0,127000,0.10763245447578236,0.2113646238639211,1.146386734592926,0.34647804079120403,1.1493727677677001,0.9429555459570552
2,1,127000,0.10458935218615922,0.48699753478376323,0.8398174342101364,0.04057667548702575,0.5193768881421158,0.6398961739572719
2,2,127000,0.10873761652108573,0.39717091198533705,0.3928965203976875,0.16000580381665633,0.08070259529370381,0.5079024621445938
0,0,128000,0.11509468872906078,-0.3264123327126639,0.6213421132578894,-0.1275802185512506,0.3212856998698085,0.19722224373998168
0,1,128000,0.08962906237045262,0.6838350203568438,1.0917933425319017,1.1327856295670138,0.5741242163107485,0.5217275591179216
0,2,128000,0.12770099571968602,0.018576543820786273,0.048218827177396596,0.39044539597771116,0.322415908605485,0.43189693291023934
1,0,128000,0.11422291547373493,0.25066749459604465,0.20436177715219891,0.27932866670062606,0.05555256211148213,-0.04932224231575121
1,1,128000,0.1102564817782497,0.4433753148457363,0.5523235810609037,0.20923546223541495,-0.04403380798949743,0.24844129076615584
1,2,128000,0.09368015633548622,-0.1654622021656609,0.40975378207715235,1.0788124707703608,-0.12684532889710495,-0.10254281416128401
2,0,128000,0.1204238858090311,1.013691727802042,0.13545614781229356,0.5260047954999961,0.3409972190651645,1.2149147599353096
2,1,128000,0.11957684541461283,0.005461026885006602,0.5480179589718591,0.7389940958682084,0.9953777212787016,0.23287902583277953
2,2,128000,0.1263736193134572,1.8963379716694695,1.3142231558546564,0.7033820496520248,0.490800731602834,0.4158542039250233
0,0,129000,0.09611649628137939,0.47427797737561544,0.25363600319552,0.38426321605255537,1.1199131997510168,0.49621040283091333
0,1,129000,0.1147678833382853,0.031149447692367712,0.47212654128981907,-0.0059244286829142935,0.36610250056143057,-0.3422392011573076
0,2,129000,0.09648434017250371,1.1870072252494985,-0.03277346799691412,0.5622036722578856,0.26046927911757145,0.5999376610128605
1,0,129000,0.09880455483685115,0.5606042573046386,0.1332290898477609,-0.45400509922407856,0.1833336687665815,-0.7177225277191529
1,1,129000,0.08056640625000003,0.17232758664702147,0.29777963604032986,0.4505524850416376,-0.33234760474425945,0.4677430558000175
1,2,129000,0.11743394377011908,-0.22357702540251745,0.7416626743841295,-0.19420881491133035,0.10294020539283097,0.38437227434377863
2,0,129000,0.10093652704451862,0.8818872638900193,0.44332247938046565,0.5588985919454545,0.5073161739961543,0.602249445946227
2,1,129000,0.12596318242023058,0.37232601970262585,-0.5045677163397386,0.42973636427286227,0.11494624329638985,-0.39328482414495675
2,2,129000,0.11617879145631141,1.805784386785602,0.41407685476942296,1.293521916751581,1.0507724454406107,0.7908854430387714
0,0,130000,0.10253718438405467,0.1301766343292996,0.3578974574089998,0.1372690245875332,0.19910661046437894,0.4190791401233181
0,1,130000,0.11189505911703139,0.4504851809975808,0.3397376638627466,0.17981173424256583,-0.04455664960106596,0.12263676065302906
0,2,130000,0.13009642361662377,0.08426322288509776,0.15529666517952465,0.06162796551400486,-0.2969760969043707,-0.47975779896810067
1,0,130000,0.10569660855070036,0.38916617126412334,-0.03597554103047627,0.4942031153219773,-0.12868333264770423,0.5731726105476295
1,1,130000,0.10839443492573617,-0.3424793169089722,0.41358721990502456,-0.2959541868501781,0.20482803798533886,-0.15756468381078306
1,2,130000,0.10276332494039714,-0.3674193266551531,0.04962288186384577,0.4054137034851706,-0.4424405860590798,0.4591685154036404
2,0,130000,0.127812835392188,0.5203200235560618,1.4526178945047847,1.7404884702747625,0.7660584636808395,0.7932810942529416
2,1,130000,0.11816406250000004,1.6880347176045818,0.9501153240543923,1.8085824932515804,0.5088934367738753,0.15864160109890843
2,2,130000,0.10786454403172863,1.8454947685575678,0.17721949316043523,0.24191034648031018,1.3671680566458582,0.5415691253327737
0,0,131000,0.10540767664901902,0.9196443745620155,1.1742288186749017,0.8035607127145861,0.17148185075949032,0.7039775137318763
0,1,131000,0.09723905054091837,1.0483612367275421,0.4866490114593291,0.18909079032489298,0.34019065016849265,0.9376823638632957
0,2,131000,0.09223281071060238,0.9583630220702446,1.159516335254488,1.658625734864143,0.811840952132572,1.0428839893976354
1,0,131000,0.07385222281604459,1.760977445231828,0.30200306275032934,0.05452898676646932,0.30197393580742954,0.6650632422691726
1,1,131000,0.11509468872906078,0.6340461002860432,0.07802099543397843,0.17625828865526663,0.2625886155176883,0.25762691739789056
1,2,131000,0.1315910386669885,-0.13205624763901236,0.14474223195700633,0.06778378412249464,-0.002672996268091372,0.20151721118517765
2,0,131000,0.10493601823428163,0.4616173980527414,0.7301978627722644,1.4368945924415433,0.6156925668021945,0.942013229148048
2,1,131000,0.12175807546556293,0.13020896136084836,0.5579463437371656,0.9843618028084637,1.4465190957979184,0.6033301162629084
2,2,131000,0.13300729442606313,0.6638443565994352,0.5125022879631813,0.33361813868906076,0.9311190259994007,0.7400227461806678
