Gate_1,Gate_2,Delay,Fidelity,θ1,θ2,θ3,θ4,θ5,θ1',θ2',θ3',θ4',θ5'
2,1,52000,0.21874891008106503,1.4612737331831733,0.09724508842897513,1.7315065856688074,0.429699950425111,0.26975809797165595,0.3096614248762031,-0.23158706792871941,0.38584430220389043,0.32192122216232966,0.37569970376483486
2,2,52000,0.26511850811558935,0.8366469868800415,0.3324504795044443,0.17222252664613377,0.30388002205290016,0.6508519202902381,0.35999995625570363,0.4085226911624028,0.7323264125175062,0.8670890647407542,0.8244320946334611
0,0,53000,0.21563345494638814,-0.15883659327924404,-0.25350203494511625,0.16397227407841905,0.23482629657962362,-0.0368822509846271,-0.48423172047477553,0.41445399041180786,0.42733070679361473,0.27950747853190594,0.40828135781311053
0,1,53000,0.19389203526886242,-0.2916417095250516,0.14709391150862927,-0.4926179387122824,0.1750463745455551,0.6436725608440997,-0.33148336932709416,0.28521671405489457,-0.27434496130535363,0.18824798896817452,0.042497176454751776
0,2,53000,0.20714279647029624,0.45036118668279135,-0.19658848289792127,-0.4503534614720818,-0.0035052693006818398,-0.17839657173103896,0.06450437715036772,1.8068544927215942,2.2254866700941123,0.16095091116955285,0.4524555371874237
1,0,53000,0.22311561610514624,0.253015387361008,0.18716878928231384,0.13200825401364866,0.07827030211077998,0.046372782879360135,0.02107801223671422,-0.12090452362506073,0.24058537404048577,-0.15178568266165834,0.07062217882647355
1,1,53000,0.22733350528816415,-0.10850347218954119,-0.5106333954109826,-0.589728927381266,-0.28605725538461896,0.02103869520246898,-0.12814443560428426,0.14910453612991523,0.2693165081357304,0.1325775201960186,0.10919754138000114
1,2,53000,0.21445845075770206,-0.06623422938566483,0.10161881110617041,0.04662777142521483,-0.19827528167128397,-0.44136572230801907,0.06867156272933128,0.8581489892436959,0.6503298395553702,0.9435418838569792,0.47971152966701885
2,0,53000,0.19482299190494337,0.730487807153937,1.362645219197013,0.6525824247401134,0.27962498192479235,0.21914972787438036,-0.2489574681017903,0.3837947339668785,-0.09778623605815676,0.499085742293757,0.43053833176605294
2,1,53000,0.22162697500696707,1.8827053726915557,-0.47042754111406854,0.865484108079589,0.35958505885014413,1.425738956324623,-0.1052746742633614,-0.40099397489152894,-0.5167915434295315,0.4797811101375893,-0.06603267193773833
2,2,53000,0.2447655485231302,1.4731337073717934,0.6337975890009729,1.413243738616831,0.3505645974281456,1.0548446004089669,0.49830314651146485,0.3856070489356011,0.29178689791594414,1.9619830414904316,0.588881488271789
0,0,54000,0.238182944869472,1.2668527692631757,1.7780891874008742,1.3757113706767954,2.757259678839499,1.3252168652032965,1.8911332491297648,0.9073488568061943,1.6856032079053398,0.8361647651015232,1.7220699749477582
0,1,54000,0.22753801468133367,0.058753357771702784,0.01958852655797609,-0.26625693319997884,0.3958716140144207,0.2599565728488572,0.4413869071450821,0.12534579927961137,-0.1827073182066742,-0.01945159408239431,0.005690423484966095
0,2,54000,0.23712030057076244,0.2143458844767108,0.08050962289955764,-0.21062914020274004,-0.28965774615990997,-0.12540151160119922,1.493141240511455,-0.10208057997579675,1.339096811358992,0.6174199575712608,1.447156686224376
1,0,54000,0.19449047769012245,-0.05601350323253554,-0.07481200938150759,0.5749125952058968,-0.13840218734702436,-0.22589360134886016,0.2575483838238169,-0.09790601029255075,-0.3372218191055386,0.20864916380251658,0.46850660411464384
1,1,54000,0.20220057053115822,-0.21524029134024802,0.2865538146320194,0.2250494002091923,-0.18385882149274846,-0.27860336845438577,0.5298587447305132,-0.349627026287687,0.33631012578979896,0.2571259414752084,-0.07272139105894318
1,2,54000,0.20774959693140108,0.137964204904542,-0.6318415458986223,0.14482412671884257,0.23435762202903745,-0.16732164308502928,1.9779587334231525,0.8120103719307602,-0.42743958063207116,0.6543245112633502,0.3241823388718693
2,0,54000,0.20060816882437027,1.5966007842003045,0.43236603410457664,0.5718158388955562,0.294875636200117,-0.08756899882296593,0.29867396595373324,-0.20991708101898413,0.0007661330826781562,-0.02713722703330371,0.6421900345778894
2,1,54000,0.1970611568007755,0.5599678777361569,0.5471065238927181,-0.00508364530005438,0.13290746084559224,0.1662086037386097,-0.009522205327302925,0.37965274395079146,0.39341235899218324,0.24873497636728678,-0.3194888181469739
2,2,54000,0.2221548219383823,0.4413814424558386,1.699684960751661,0.0578436804648678,0.5626088777341173,0.868764989258762,0.38815505359570524,0.3319776271146847,0.930336254840301,0.23329212709812572,0.8099605758420291
0,0,55000,0.20409688984517846,-0.2573821781300595,0.2747064954879704,0.12366405393534799,-0.4153663864835326,-0.5095683424253803,0.5980550719658465,-0.3774118783744039,-0.6677437966176054,0.3936286872174345,0.24312072888818842
0,1,55000,0.09744865461977682,0.8953908523074738,0.08918707283727052,0.5781197060117736,0.10371345968648693,0.30208816495010204,1.8723584707691057,0.43419221102621736,0.5924590428946471,0.9070227688397974,0.18055990364859514
0,2,55000,0.20963225253608453,0.04079318558683169,-0.31054930726533614,0.1745141424840951,-0.07271644934302464,0.20121122457120916,0.34366680938528915,0.9745662646041517,1.4939235267476734,0.25689774644669244,0.7920533002044856
1,0,55000,0.19199906111503964,0.06554147562251071,-0.39454464177346266,-0.2808819118649089,-0.3749786647649327,0.2851344202831076,0.36571291977400805,0.17850033820979433,0.6033765743710301,-0.07496881433158196,-0.14647043713148328
1,1,55000,0.20569132045493302,0.42895572467672544,-0.17488302207088144,0.5255902182394909,0.8025511681630549,-1.1970324456962524,-0.18788240247679855,-0.4676146224676301,-0.5409288993331268,-1.125058894916254,1.1447116329983542
1,2,55000,0.21460964208072653,0.6142010966118279,0.04375674647707414,0.18165816414747252,0.05266825295005148,0.24727584624965576,0.3250804432417465,0.5140362203689295,0.3850449144292962,0.7898385165040216,1.582999624112487
2,0,55000,0.20585260092972382,0.3680798322128101,0.3622298245225646,1.2741256726725818,0.651227068847667,0.09914434435184466,0.2192853395472876,0.08962199443737844,0.18035052916799238,-0.17900150742747006,-0.019556402726442233
2,1,55000,0.20292644164781595,2.1105886709676542,1.041099322855065,0.9154497400338625,0.78412715589016,0.6695376037703858,0.030009134794038647,-0.02287918210547175,-0.12493274570205702,-0.7243728280663949,-0.06220879446083874
2,2,55000,0.24530781949446337,0.23434219493363045,1.9281428509433016,0.2625407875040504,0.41771248382265774,1.6956444177132184,0.46828233222086835,0.8063932774440226,0.47181623762355696,1.0890556133144955,0.8250737537722552
0,0,56000,0.22543364312674483,-0.4690806866408619,1.1850233753901638,0.3204862900864523,0.332927614567728,-0.05973528146720937,0.8513522504198945,-0.9554622675229537,-0.7725532853214625,-0.28342100987695285,-0.24379988926322943
0,1,56000,0.22048827734479137,0.18719461593446363,-0.12141361512704991,0.1502180015439085,-0.39905578510343087,0.10543196717099279,-0.07301588112469291,0.015775307805075786,0.36462508281628403,0.19279819817249644,0.018390687683584435
0,2,56000,0.19126346768553193,0.5230766850762236,0.3497991639793288,0.08092404118594564,0.3134629944048251,0.25308591323850216,0.709961243755515,0.19218835858490543,0.5417054717021222,0.4309127712000127,0.06557851333750499
1,0,56000,0.18260900547609407,-0.20898627464733818,0.48538544762327107,-0.092916284879213,-0.1471341845817566,-0.10545852757791477,-0.11982778893017572,0.7496654314375136,0.04483848114889994,-0.46677930499887094,0.23663505232077983
1,1,56000,0.20727769381282088,-0.03459540826321772,0.18598935753695126,-0.09280830492470202,-0.0018333974072573028,0.11392354686115276,-0.23895315312095447,-0.34238553298722263,0.029533654070032927,0.2716264473413146,-0.24496830809073905
1,2,56000,0.21010169327930914,-0.09275633968520916,0.0771228075868374,0.1776492439432506,-0.029970558941068755,-0.5749433002210237,0.9140525378906433,1.6360171623962512,1.1910582451981278,-0.01989651847050351,1.7972288414068518
2,0,56000,0.21626419537033958,1.6677356523265563,1.578249675450883,1.2385285779961004,0.04546785449454281,1.6480503348871671,0.02977488969597791,-0.05837835129547254,0.05648849502010725,-0.2623994072661243,0.23136007690430316
2,1,56000,0.21188226262557405,1.9584760335796503,0.24399521176939018,0.18869739970813637,0.9176094826441287,0.1974276184023314,0.08850821722819446,0.09124652269779514,0.22333739433332905,-0.11102816248193832,0.028164315788926312
2,2,56000,0.21498929278164433,0.3580620226515105,0.8475120701619002,0.5944172853500761,0.5776972336390737,0.015757327903882318,0.24415149929931243,0.2315901172387858,0.49947794216005426,0.9236324579266892,0.2834075701356175
0,0,57000,0.2055173924665623,0.21968796168213983,0.005518641570683688,0.2518491809502577,0.004285875769532627,0.04192700344989044,0.044463650948331955,0.2103794116130358,0.25702024372782106,0.37990417403902516,0.2359217045554649
0,1,57000,0.19133485905327033,0.014914000257307823,-0.11897909151630454,0.11695734828664128,0.29406291736502016,0.041920615109592066,0.17702956852460336,0.31541903999319437,0.28264007977332173,0.12159475321654456,0.29647800946782205
0,2,57000,0.20629882812500008,0.13298364240828645,-0.15792770065515424,0.6121383023538242,0.17937530119302872,0.15718421934062793,2.201869350442324,-0.00045855744981811934,1.1938926595157402,0.41945379370740704,-0.223695321282564
1,0,57000,0.17178000376910002,-0.3672235312154365,0.0956093865930217,-0.13842462886543389,0.6453313357840438,-0.18869001686709636,-0.1131176324107041,-0.7074465657174461,-0.15892780506233156,-0.2537124305783005,0.42054871616646144
1,1,57000,0.1687126600506138,0.14114298895045088,-0.14636716991904586,0.06741657078011477,-0.6363767219546946,0.32430118070584574,0.04488770029598306,0.3342282168222405,-0.1253868139340269,-0.08923485677181381,0.38294557737681284
1,2,57000,0.17104854136438946,-0.16547078515834426,0.7703124198312956,-0.2036111967977768,0.24016092873230507,-0.15988761679324365,0.7040389367020374,0.7659383366580915,0.22299563161500696,1.2730748495260928,0.1698771565838838
2,0,57000,0.20629882812500008,1.8654091001980515,0.7760343610738131,1.9686021883653335,1.928390236366731,-0.019312324612158326,-0.03970913084354808,-0.13118703256400693,-0.007218518766061345,-0.45257226087149144,0.24707375009382018
2,1,57000,0.21460964208072653,1.3234873598117083,0.8885672961578035,0.037765721504405166,1.7075775932090218,0.9857083185436151,-0.3999053027556731,0.06832894698040926,-0.27796125616463885,-0.35167566040651993,0.012308029423243204
2,2,57000,0.20808609215910404,0.16057881184878178,0.2525409971263899,0.7194287921656466,1.3775698628624728,0.6045609102955083,0.20414486513691155,0.23730815200704364,0.42109205390770127,0.6976456246675765,0.1957544623425573
0,0,58000,0.224302186869907,-0.4326946303103506,-0.5063607432111346,0.2198492107677767,0.26735206231807174,-0.22605290403865042,0.34787775931272885,0.17352068814337815,-0.20237728404342245,-0.4672541966240268,0.07959320639658195
0,1,58000,0.16434902528697848,-0.059982243190302105,0.08977379948197327,0.1968449006781536,0.5241827459100474,0.39405826092538315,0.2539941323391837,0.2040874816491062,0.8600586632266211,0.06361585772768422,-0.2699624116554568
0,2,58000,0.1985514309463169,-0.1668579453277848,-0.6667477543058578,0.4300029724102674,0.30379227116064045,0.004037973180374966,-0.09746687286546737,0.1808595315438641,0.40728288222596076,1.7901308795585165,1.7757322387402483
1,0,58000,0.2026577020198741,0.28860732832262476,-0.2256745091908869,0.130359723739928,-0.175859390922735,-0.5385881280211858,-0.4463290061160989,-0.08407555115482773,0.20642490077874628,0.3686845127705815,-0.1090924281631814
1,1,58000,0.13864015545065358,1.062529585272482,-0.21231506421545962,-0.5927477657981429,1.297716581317111,-0.05903377954287754,-0.12457794817752432,-0.26085086413205816,0.7776063859630962,-0.37556399293224224,0.19979937929270056
1,2,58000,0.20719895821300585,0.06275048417358838,0.24572368418860335,0.14930197465498346,0.009845566938426803,0.21227061193360455,1.5413492171824819,0.3539004222950552,0.25185184122624393,0.3980604088810502,0.411601901222297
2,0,58000,0.20742685474775546,-0.0953794602214166,0.846485361600985,1.482028512255553,0.6559364062978618,0.15790708544754628,0.12896055109803545,0.04174805640322941,-0.23117782680170967,-0.07739628916579187,0.3171847582413973
2,1,58000,0.2030075567959812,1.7393920035880954,0.6705771236362842,0.167720241788669,0.048744774850390686,0.7476169630156714,-0.2891291529344166,-0.4384547583284765,0.13043524728222775,0.3665999704475935,0.18385626407313702
2,2,58000,0.20445829822342804,-0.013186838758133217,1.265781833758909,1.878148207247348,0.5993426502830899,0.3568514519205563,0.2823124799685278,0.16834066840077386,0.21843167728350685,1.0130547531641452,1.0465774903766427
0,0,59000,0.20270038755552658,-0.30112435168739127,0.10471980215004656,0.14814799212347263,-0.001029948284463161,0.3644224761833718,0.16952050793236087,-0.11211896610689114,-0.36876494269595167,-0.34937176575345874,-0.0489450398697829
0,1,59000,0.15929012661874845,0.09563409351852573,0.3539305974054897,0.1940186081846696,0.816331417482289,0.4754010205606248,-0.1500332334292878,-0.08460974380386305,0.31731019826896567,-0.20837135689358496,0.32151173853106507
0,2,59000,0.2133157476527547,0.19156114620459072,-0.1519108161803816,0.08439824612986326,-0.11286254768023711,0.0014799098133291013,1.5313416070982455,-0.20212506942414163,0.09864437594918317,0.4197263474283223,0.7948633338058794
1,0,59000,0.16971463124824215,0.3154096130618507,0.07026688899119317,0.46395675423467164,0.21820449184654775,0.318701739968555,0.48398993890191294,0.08619194957347723,0.48187200743941916,0.20648080219033624,0.06607776262606345
1,1,59000,0.20514351971720435,-0.2471202012376702,-0.20487897486828832,0.10490623913019183,-0.6314845048447977,-0.0765207633642045,0.610930059679656,0.2691604237777519,-0.11547026851201703,-0.045996128622325085,0.16972796541506777
1,2,59000,0.18328855347260348,0.1421802303611349,0.5087168246845425,0.05806055664836386,0.17514899557600314,0.07907238476389324,1.1514321388434516,1.1971441467936124,0.32829216626552093,0.20337484516878088,0.5640685364347783
2,0,59000,0.20507695124021266,-0.05006894087409618,0.27455898985605665,0.2960902030362837,0.23177633447061552,0.5108307525562004,0.0582260860248579,-0.10135343807568467,-0.24316718081780211,-0.3871132264954355,0.20405107893822705
2,1,59000,0.21148665718398288,-0.0607587682083203,0.13981276069543663,1.3087441734088816,2.0175489571209733,0.3153810030107122,0.27241896264976206,-0.15608472574559398,0.2842639501162726,-0.21614101339454517,-0.14907197683038012
2,2,59000,0.21105949825207793,1.8019631376595509,1.9002847451425846,0.9208730025168655,0.9308164781598696,0.8604625140773108,0.59737076820591,0.2998031943471254,0.36648404635154636,0.2229266046231956,0.9052935537102647
0,0,60000,0.19425400742382518,0.13556048660400827,0.20122639442238063,0.5324912753560046,-0.23499431785152605,0.21116018158038793,0.061548229575506465,-0.4325121622077491,-0.1744191306759475,-0.00040187438593658313,-0.23945331576229226
0,1,60000,0.19057631080644843,0.12474283625985746,0.4176423701281957,0.042936321758889354,0.36520744426191076,0.10989255743113265,-0.21803339229911806,-0.024581747834784833,0.12723835948150544,0.4399460379331606,0.6461813274991773
0,2,60000,0.22298030154197895,0.0860044094149719,0.05626447528913132,-0.08273494646411748,0.05293023643303929,-0.27662180737173436,0.5360515158054208,1.8496034439339903,1.700108865381358,0.2607142722576673,2.3800811051006603
1,0,60000,0.19450606778918936,-0.3686969904964433,-0.08307551806804067,-0.06268654480203241,0.2989752434184023,0.08064318454352659,-0.25764117996397917,0.2852608477889218,-0.2156473722381958,0.034261475189768346,-0.45975919860062975
1,1,60000,0.19086519231211202,0.0018894687924222101,0.6467256208769286,0.0480982297765516,0.2726136481327604,0.5405049961753818,-0.0735422596783177,-0.8002287571478338,-0.18428424449192823,-0.22235306450723638,-0.8209854995700082
1,2,60000,0.19257767288665478,0.09781911400741612,0.2425696137525849,0.20157171530349374,0.04647033917550109,-0.014132324717428887,0.5464622431633223,1.5486092978626882,0.1623761721007922,0.5272864348511728,0.9856483131667836
2,0,60000,0.19708479351336408,0.4190730820781096,0.8261135857733429,0.5757298187717032,0.45145574732175736,0.7579945463088132,0.617690333185752,0.025480635921652447,0.5316893751229341,0.2205720759009416,0.0933783674251002
2,1,60000,0.1904754526967703,0.13654838138419717,1.200551948836123,0.3776355062295823,0.2110385282794309,1.7001050968110154,0.04713176519628335,0.46090969212949445,-0.2701262625421726,-0.01420119324536715,-0.3007715862824729
2,2,60000,0.20758880672778496,0.7962213579569404,0.8495941139467655,0.3345673200852568,0.9505764201698168,0.8819438418887565,1.6383606060367792,0.9545010039017146,0.7428058085530399,0.8534057673734513,0.28325144343136255
0,0,61000,0.18951398099221475,-0.485508479313778,-0.5358788710464053,0.16894159902281794,-0.3322650044626367,-0.29781839247982167,0.20682081065514352,0.28943304986275503,0.050917568058349474,-0.1502240849833541,0.11902277690682359
0,1,61000,0.16313007846296015,0.005439433120396805,-0.36471652973472,-0.044025613825308306,0.3349286630109507,-0.34313495287105417,0.25801801493357424,0.009351708571625067,-0.18795609501889493,0.4788782325091919,-0.18718393769812552
0,2,61000,0.1725165296676349,0.6421943827241067,0.46108693961866315,0.16286608706852207,0.39384333986603387,0.3592427179856943,-0.2120752098956543,1.822495484390476,0.6340450344263302,0.42071071628992274,0.45509572484853006
1,0,61000,0.12848874900701482,0.36521926757358175,-0.00547803472448893,-0.12262010217968053,0.6788509490565604,-0.060027734506221585,0.1867730618241375,-0.1319867120086101,0.3967130523275489,1.158047002259718,-0.030724034386245932
1,1,61000,0.20696134749981754,-0.33276855408708983,0.18295489899287262,-0.05976867326810224,-0.17290887642159547,-0.21093402046192378,0.2208824653255818,-0.3374492474097082,-0.03719499429837825,-0.026237838515811348,-0.03829757746646329
1,2,61000,0.20468552299157347,-0.38286597965821845,0.6065542951375221,-0.20598567073378699,-0.13076622754660336,-0.009465919264749113,0.8995940211554775,1.5840590750270245,1.8484656389759666,0.05693560192411229,1.1030749154936264
2,0,61000,0.21439334588555908,-0.07782433309942344,0.03956653300670455,0.3306211679668015,0.4395221083018733,0.16419060693445725,0.2981742786910049,-0.2199213610833381,0.12606511751298063,0.06812579783307254,0.14734592328415394
2,1,61000,0.18028766441907865,1.7416818074809073,1.4536663450815075,0.4585242460397011,1.9196457075839586,0.5515110534922351,0.16304570430009532,-0.4172833406234991,-0.2632202045116666,0.06943247798568962,-0.044689665671909365
2,2,61000,0.19610262742406992,0.7696570148163375,0.389777255686891,0.6339144747512138,0.36525373128505634,0.5172587677960604,0.08220610277415306,0.6408126390971398,0.12714940020270163,0.061180860071805905,0.6055322856345275
0,0,62000,0.19052875738613678,-0.09107225129196647,0.15396437498717472,-0.36010368924769176,-0.08021292883660273,-0.9499058657782484,-0.03236821830167956,-0.17890788149734796,0.3227780714107106,-0.3132177376753199,0.2846823701026439
0,1,62000,0.15421330615880763,0.1765162709386839,0.5039330005502138,-0.3494487608420546,0.00036531400239433093,-0.26543729817573575,0.48236575047048375,0.3626909800749054,0.02332475452591349,0.22363225622468202,0.06685264595484715
0,2,62000,0.16271963251751934,-0.08447851517398358,0.4864695555743695,0.06882165625586334,0.36009346896076727,-0.4317962631043148,0.7882787678958273,0.01812028699793764,0.36298601905638966,0.7988983638547822,1.9943956023505522
1,0,62000,0.16189069282246793,-0.37096432299838794,0.8911394179889295,-0.2417669556798821,0.0315681437939501,-0.15863801493082497,0.4153604599123063,-0.16904053873956465,-0.01113267119317564,0.08491267278145147,-0.4152334632959355
1,1,62000,0.14411650744705123,0.22745303594776026,0.08743005894911049,-0.6001466691317682,0.7277705044645186,-0.7631382972326355,-0.17258971548840066,-1.2161728106494158,0.07958541819169704,-0.41942830162369804,0.6842619497754339
1,2,62000,0.18619614751463984,0.09390368558779719,-0.2225287895744392,0.3309526076771453,0.1189230609011929,-0.12713737129704558,0.2286922019663755,0.3715312561300468,0.3488839430800872,1.0076500392538996,0.07441154283558626
2,0,62000,0.1868721505735634,2.0814616363541645,0.4122712354965581,1.999325922236939,1.5460646660267414,0.3391743931523717,0.2156644440789799,-0.06875503879278017,-0.32659470876013524,-0.026535017152241165,-0.5797384362407171
2,1,62000,0.20116207325529822,0.5385098714502864,1.5490428982033149,0.9404576162986236,0.7710671428138441,0.4189698003013667,-0.2044500054967948,-0.3930463732998565,0.025170705540542522,-0.0723567008257101,-0.19259311020740263
2,2,62000,0.16248405446197434,1.3439103233034493,0.2055042806538104,0.4127801210694335,0.4536442736223154,0.6476921462777974,0.3551131824194779,0.03282918482021,0.3048822759760008,0.8173420759810492,0.55039185665566
0,0,63000,0.15754695985374498,0.33723365648226555,0.2370901369843858,-0.7859235989170619,-0.584924818040203,0.30407255096956715,0.08264771094377804,-0.1143278067235739,0.41129424794911806,0.4506710844770868,-1.0137785073736854
0,1,63000,0.14058223983776116,0.29817791451261944,0.2230174219519541,-0.0886754419714407,0.16596984653002225,0.17756085773678143,0.029884575598187215,-0.9719403409683626,0.0720910548767417,-0.1356723309947947,0.40767870174222437
0,2,63000,0.21847191525288656,-0.10914122629981889,-0.1483105776208195,-0.028268212719005353,-0.3332239605910538,0.3416656844238613,0.4694070733498517,0.8185379629213779,0.6973666808805975,0.9745079140441909,1.0883031114666306
1,0,63000,0.17303200561473486,-0.37478215637283224,-0.3360541556792036,-0.04538465957953382,-0.17289037813914845,0.3012280446610033,0.13317363759423942,0.2422194226657765,0.14982618781238397,0.7392628835844087,-0.1455468608210583
1,1,63000,0.15802986874585376,-0.04701251786301156,-0.1250904578948202,0.4963627906113641,0.20181428294761364,-0.3265006651637145,0.44751888803892065,0.16632551006862753,0.2652817786211061,-0.015857516057050366,0.11511665999859522
1,2,63000,0.15191584449137085,0.43906067746482796,0.05665510280923871,-0.16076684213387787,0.38433685359781455,0.17775282062347042,0.7969745586877058,0.47296062318298554,1.504983651397153,-0.12217998247890569,0.15847936880330854
2,0,63000,0.16234412504527307,1.1295612818761263,0.7304531896902053,1.7378697049180125,1.8356315908129934,0.12413702506851011,0.3491417248732251,0.8321530610132395,0.27343592122840615,0.17400046087110435,0.04908181587043518
2,1,63000,0.16163853047344975,0.21730939577833502,0.0962535869007222,0.6306559044993546,0.06340003626085552,0.5452834364355654,0.4269972046388474,-0.33025138105314156,0.5270355533827217,0.235297103310243,0.28699581633255417
2,2,63000,0.21617476117057682,1.6181047014738321,0.5404566642055272,0.6131568702563583,0.19146422157843468,0.34844489527570205,0.397475612849733,1.6849953477648478,0.2777797670881143,0.8264768114117331,0.919367423131886
0,0,64000,0.1815217670071048,-0.4211854324130827,-0.6039659055144272,0.09016063625756232,-0.7199439174809895,-0.45800161287043206,-0.12816611902374972,0.6437139830786746,-0.3087037718598599,0.7528183674765095,0.6190237799438437
0,1,64000,0.12423234620812153,0.4042677335156383,0.509961515290359,0.15110247710508456,0.4206780086580187,0.11485100486994045,1.3748330983879045,-0.35823798175523325,0.11725355699559999,-0.07924127881703578,-0.38954389503290193
0,2,64000,0.17257875701093703,0.09649399192907042,0.558333331140975,-0.39923374452114335,0.49209425433027015,0.26393810590851247,1.8306720414272706,1.9146263570778423,1.5547536423396533,-0.037016611183067295,0.08220822585172753
1,0,64000,0.1656515442446054,-0.4129664488372771,-0.16053585151500238,-0.1920591984255426,0.1413907392775687,-0.06064517222073355,-0.19359852025373955,0.08004214274417089,-0.3034061899790746,-0.011002236746876812,0.47588870216887413
1,1,64000,0.16429615536761236,-0.23223276283255576,-0.24828333890081977,-0.9748870024838027,0.06227297937984178,0.26264628904803444,0.11467381036512647,0.3231780647197824,0.8888998350057881,0.37658776849325604,-0.02781126236819958
1,2,64000,0.19831565061490747,-0.11635129385184849,-0.24117668441985998,0.055037205603111296,-0.1885626219944532,0.04384195394121884,1.594499967673514,2.4567692983715643,0.5673390582208606,0.9305288051456099,0.13537813034019663
2,0,64000,0.17173293762453629,0.46525403075953004,-0.15817604017478512,0.4520310810374568,0.42116102538706285,2.0619608251780535,-0.3702223297539926,0.12554981219788197,0.12519983809652477,0.29148101063007,0.6303103263136633
2,1,64000,0.18941242613019224,2.2627739172221992,-0.025731273341791934,-0.00268274980451879,2.260475132709166,-0.15147972502237528,-0.23828184198777103,0.7679987216105715,-0.29583939026835565,-0.1876043132220111,-0.24492000718910684
2,2,64000,0.20489411707621089,0.20019702620718235,0.5266305592320978,0.3690541221142631,0.3293535789506705,0.6160055549531632,0.738164408969314,0.2783782203413846,0.05868761819894265,0.6443604628678121,0.5070974169421226
0,0,65000,0.18542077939944687,0.0055006975193790195,0.44488269087172505,0.7009482955326533,-0.5576640870348857,-0.4438947681827748,-0.22301706115888426,-0.30069256254116805,-0.5574450409457052,0.12095845248877739,-0.0011586287545118363
0,1,65000,0.16405627960431876,0.36391403554664914,0.5026955312873177,-0.012021752888173516,0.04756870104591637,0.038369768339293855,-0.05610353745224073,0.11459951744981288,0.12478283277033449,-0.2570497503281823,-0.2630446031364141
0,2,65000,0.17687292916171077,0.7164840865058757,0.10328634809659835,-0.19084127903019033,-0.4847625037828515,0.11410866219089175,1.548817080003879,0.6813975052127571,0.16571717481670292,0.7849619210104417,0.47259267730784266
1,0,65000,0.17557987547975487,-0.12299059545240987,-0.22560303809575705,0.13061339855650886,-0.08342256953203395,0.2513447214872876,-0.26023604114363613,0.2945929573209102,0.13560668593162295,-0.5568552156459902,-0.12921857006480209
1,1,65000,0.1677602505531011,0.09161273692672824,0.851844142702489,0.02198508513596755,-0.39079602520757956,0.855977072732964,-0.5266982365842674,-0.37830657999069717,-0.15596925661053435,0.921594836742854,-0.8229798978932287
1,2,65000,0.16169081589061604,-0.15992205476128524,-0.026457849489070904,0.3107302995035041,-0.07882976494379089,-0.6556187181138393,1.0899665164663088,0.23054796606729303,1.7513246724247602,1.2591672764220674,0.2903305353630056
2,0,65000,0.1820597058305456,1.1318358300208144,1.2001007390156897,0.3783712349565644,0.09657900609381108,0.8297050419611226,-0.1565002905790198,0.12130511739710827,0.0906987678866786,-0.10912956562010705,0.39831729732402477
2,1,65000,0.17588812457626202,1.3371017375076395,0.4593861045079328,1.0497460827605432,0.6862223966262164,1.1733714841592466,0.10416754318573819,-0.04777630549614982,-0.5006995497791891,-0.20283598412903028,-0.2890964508268777
2,2,65000,0.19761682866660849,1.8069911073448313,1.8066198267845355,-0.5153006892685222,-0.19113506269880898,1.0104936682184786,-0.14497909372953938,1.7734160726065678,-0.06397811328398258,0.6933529268454808,0.8695386264234523
0,0,66000,0.21391367876554354,2.0182994055865464,1.2960897389320851,2.1590488963246686,2.7561684404872375,1.9603040734465662,1.1311532715016075,1.6951826458296677,0.1517100269231729,0.20326468315491303,0.8039403454649435
0,1,66000,0.15700086755946713,0.13661141503617052,0.4487456036326403,0.08176283550920849,-0.10586727544113006,0.19686622417051552,0.21784843544682833,-0.4814116039215474,-0.1864623557679963,0.4693396690245369,0.5041763877263312
0,2,66000,0.1791484867548067,-0.32933497620684904,-0.1307189027975503,0.11533309390123855,0.4641313215059404,0.10208595638350615,0.36013519619966183,-0.2472615246670569,0.44097897121112356,0.89309206190376,1.1979515136142178
1,0,66000,0.14751929562666688,-0.21965711994304216,-0.07003235986155719,0.28533645018503806,0.10822037026911631,0.22019101498413057,-0.08497047650509827,0.29078418778918097,1.0750895192975845,0.4397765769982718,0.10919852841127091
1,1,66000,0.1399656022499754,0.269318014995706,0.005750149240955235,-0.08341879235093028,0.5108267268714995,0.0436470394776885,0.30445548904389347,-0.2919623642934251,-0.042924431350479166,0.3673896162506495,-0.19792871106769375
1,2,66000,0.18605599511267404,0.10242855703833637,0.1062194402660892,0.6137661190721381,0.289530222072274,0.3773951923716819,0.24146607309231033,1.275963989622158,0.33923015043373517,1.63169712874515,0.9376540112377411
2,0,66000,0.179645647038999,0.12460511161726442,0.8855627237163254,0.45742329713853297,0.006785558168656784,0.9314216629884181,0.4053846840137759,0.34542952576096586,-0.03847540289320884,-0.20369498338599576,-0.04645787207933137
2,1,66000,0.16915332974132302,1.3154135882930071,1.2853826608559977,0.21776602433836173,-0.07706788877914626,0.21354573414268058,0.4827653593205202,0.07870400416944333,0.09156812196974207,-0.30523021307285747,0.038822697239610994
2,2,66000,0.19544560385068074,0.46700224380743915,1.0725248219944996,0.6656492968677981,0.5125074175304077,1.49679794134333,0.8007728569739152,1.9206678138942836,0.4152834754944831,0.6234060345040873,1.1077892396223796
